-56,2291.5613
-54,2295.8768
-52,2298.2644
-50,2300.4021
-48,2302.5146
-46,2304.6586
-44,2306.7906
-42,2308.9155
-40,2311.031
-38,2313.1073
-36,2315.1096
-34,2317.097
-32,2319.0455
-30,2321.012
-28,2322.9916
-26,2324.8784
-24,2326.754
-22,2328.6175
-20,2330.4494
-18,2332.2594
-16,2334.0436
-14,2335.8218
-12,2337.5487
-10,2339.2617
-8,2340.9594
-6,2342.6208
-4,2344.253
-2,2345.8755
0,2347.4778
1,2349.7833
3,2351.3599
5,2352.8696
7,2354.3518
9,2355.7633
11,2357.2368
13,2358.6213
15,2360.0013
17,2361.3681
19,2362.6785
21,2363.9982
23,2365.2644
25,2366.5225
27,2367.7573
29,2368.9799
31,2370.1446
33,2371.3101
35,2372.448
37,2373.5468
39,2374.6296
41,2375.6922
43,2376.7298
45,2377.7362
47,2378.7199
49,2379.6683
51,2380.6053
53,2381.5034
55,2382.4635
