2384.0788,59
2383.2271,57
2382.3754,55
2381.5018,53
2380.6051,51
2379.6668,49
2378.7201,47
2377.7348,45
2376.7292,43
2375.6914,41
2374.6293,39
2373.5466,37
2372.4474,35
2371.3100,33
2370.1443,31
2368.9786,29
2367.7579,27
2366.5229,25
2365.2651,23
2363.9984,21
2362.6810,19
2361.3671,17
2360.0017,15
2358.6203,13
2357.2348,11
2355.7651,9
2354.3495,7
2352.8690,5
2351.3594,3
2349.7816,1
2347.4772,-2
2345.8765,-4
2344.2522,-6
2342.6202,-8
2340.9588,-10
2339.2610,-12
2337.5471,-14
2335.8219,-16
2334.0449,-18
2332.2590,-20
2330.4468,-22
2328.6160,-24
2326.7535,-26
2324.8774,-28
2322.9907,-30
2321.0126,-32
2319.0439,-34
2317.0946,-36
2315.1082,-38
2313.1056,-40
2311.0289,-42
2308.9140,-44
2306.7900,-46
2304.6588,-48
2302.5142,-50
2300.4026,-52
2298.2638,-54
2295.8776,-56
