2305.01, -24
2307.16, -23
2309.31, -22
2311.39, -21
2313.48, -20
2315.5, -19
2317.46, -18
2319.42, -17
2321.38, -16
2323.34, -15
2325.24, -14
2327.14, -13
2328.97, -12
2330.81, -11
2332.64, -10
2334.41, -9
2336.18, -8
2337.95, -7
2339.66, -6
2341.37, -5
2343.01, -4
2344.65, -3
2346.23, -2
2347.88, -1
2350.15, 26
2351.74, 25
2353.25, 24
2354.71, 23
2356.16, 22
2357.62, 21
2359.01, 20
2360.4, 19
2361.73, 18
2363.05, 17
2364.38, 16
2365.65, 15
2366.91, 14
2368.18, 13
2369.38, 12
2370.51, 11
2371.72, 10
2372.85, 9
2373.93, 8
2375, 7
2376.08, 6
2377.09, 5
2378.1, 4
2379.11, 3
2380.06, 2
2380.95, 1
