2144.0293,14
2140.8182,13
2134.2175,11
2120.793,7
2117.4035,6
2113.8355,5
2110.3121,4
2100.7816,1
2092.4881,-1
2088.5915,-2
2084.8382,-3
2081.0015,-4
2069.5721,-7
2065.6163,-8
2061.6605,-9
2057.7523,-10
2053.7965,-11
2049.7931,-12
