2163.9739,20
2159.3895,19
2156.4679,18
2153.3855,17
2143.9481,14
2140.7432,13
2137.5088,12
2134.2420,11
2120.7746,7
2117.3485,6
2113.8706,5
2110.3617,4
2101.0600,1
2092.2885,-1
2088.5582,-2
2084.8485,-3
2081.0974,-4
2069.5549,-7
2065.6647,-8
2061.7490,-9
2057.7611,-10
2053.7642,-11
2049.7881,-12
2033.3528,-16
2029.2007,-17
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
