2159.444,19
2156.384,18
2153.393,17
2143.955,14
2140.727,13
2137.488,12
2134.216,11
2120.791,7
2117.347,6
2113.858,5
2110.346,4
2092.278,-1
2088.551,-2
2084.839,-3
2081.091,-4
2069.564,-7
2065.665,-8
2061.748,-9
2057.806,-10
2053.793,-11
2049.842,-12
2033.320,-16
2029.190,-17
2024.869,-18
