2236.0552,28
2233.2621,27
2230.455,26
2227.5502,25
2224.6368,24
2221.6659,23
2218.647,22
2215.6117,21
2212.5286,20
2209.411,19
2206.2526,18
2203.0648,17
2199.8358,16
2196.5741,15
2193.2642,14
2189.9197,13
2186.5459,12
2183.1303,11
2179.6745,10
2176.1881,9
2172.6617,8
2169.1093,7
2165.5053,6
2161.8758,5
2158.2181,4
2154.5027,3
2150.7563,2
2146.9992,1
2139.339,-1
2135.4573,-2
2131.5317,-3
2127.5977,-4
2123.611,-5
2119.5959,-6
2115.5318,-7
2111.4569,-8
2107.3338,-9
2103.1783,-10
2098.9962,-11
2094.766,-12
2090.5106,-13
2086.2366,-14
2081.9094,-15
2077.5208,-16
2073.2196,-17
2068.7552,-18
2064.3182,-19
2059.8234,-20
2055.3243,-21
2050.7625,-22
2046.1619,-23
2041.5874,-24
2036.9731,-25
2032.271,-26
2027.5973,-27
