4330.8990,24
4328.7781,23
4326.5085,22
4324.2856,21
4321.8960,20
4319.5142,19
4317.0056,18
4314.4497,17
4311.8025,16
4309.0997,15
4306.3206,14
4303.4638,13
4300.5449,12
4297.5436,11
4294.4789,10
4291.3482,9
4288.1253,8
4284.8562,7
4281.4965,6
4278.0806,5
4274.5778,4
4271.0207,3
4267.3879,2
4263.6624,1
4256.0424,-1
4252.1230,-2
4248.1578,-3
4244.1083,-4
4239.9891,-5
4235.7798,-6
4231.5313,-7
4227.1945,-8
4222.7985,-9
4218.3378,-10
4213.7940,-11
4209.1966,-12
4204.5177,-13
4199.7691,-14
4194.9694,-15
4190.0760,-16
4185.1431,-17
4180.1618,-18
4175.0696,-19
4169.8963,-20
4164.6033,-21
4159.5038,-22
4154.1157,-23
