2139.3409,-1
2135.4588,-2
2131.5323,-3
2127.5950,-4
2123.6113,-5
2119.5925,-6
2115.5312,-7
2111.4567,-8
2107.3359,-9
2103.1763,-10
2098.9971,-11
2094.7655,-12
2090.5100,-13
2086.2342,-14
2081.9035,-15
2077.5135,-16
2073.2189,-17
2068.7611,-18
2064.3187,-19
2059.8269,-20
2055.3176,-21
2050.7552,-22
2046.1396,-23
2041.5816,-24
2036.9522,-25
2032.2766,-26
2027.5239,-27
2022.8016,-28
2018.0792,-29
2147.0003,1
2150.7575,2
2154.5023,3
2158.2090,4
2161.8754,5
2165.5032,6
2169.1066,7
2172.6564,8
2176.1894,9
2179.6786,10
2183.1285,11
2186.5382,12
2189.9142,13
2193.2584,14
2196.5697,15
2199.8383,16
2203.0694,17
2206.2611,18
2209.4081,19
2212.5190,20
2215.6121,21
2218.6361,22
2221.6368,23
2224.6163,24
2227.5387,25
2230.4119,26
2233.2739,27
2236.0901,28
2238.9243,29
