4330.8832,24
4328.7043,23
4326.5333,22
4324.2564,21
4321.9253,20
4319.4859,19
4316.9909,18
4314.4415,17
4311.8,16
4309.1014,15
4306.3232,14
4303.4703,13
4300.5338,12
4297.546,11
4294.4758,10
4291.3485,9
4288.1277,8
4284.8554,7
4281.4943,6
4278.0764,5
4274.5907,4
4271.0132,3
4267.3842,2
4263.6675,1
4256.031,-1
4252.1413,-2
4248.1582,-3
4244.1045,-4
4239.981,-5
4235.7855,-6
4231.5215,-7
4227.2005,-8
4222.7945,-9
4218.3455,-10
4213.7825,-11
4209.174,-12
4204.499,-13
4199.7691,-14
4194.9659,-15
4190.094,-16
4185.1416,-17
4180.1124,-18
4175.0287,-19
4169.9219,-20
4164.7322,-21
4159.3791,-22
4154.0116,-23
