4330.7863,24
4328.8003,23
4326.512,22
4324.2288,21
4321.946,20
4319.4817,19
4317.0118,18
4314.4468,17
4311.8059,16
4309.0958,15
4306.339,14
4303.4753,13
4300.5457,12
4297.5575,11
4294.4794,10
4291.3587,9
4288.1288,8
4284.8549,7
4281.4986,6
4278.0836,5
4274.5885,4
4271.0231,3
4267.3913,2
4263.6838,1
4256.0738,-1
4252.154,-2
4248.1533,-3
4244.1115,-4
4239.9921,-5
4235.788,-6
4231.5321,-7
4227.2035,-8
4222.8017,-9
4218.3324,-10
4213.7868,-11
4209.1891,-12
4204.518,-13
4199.7756,-14
4194.9741,-15
4190.0904,-16
4185.1314,-17
4180.1327,-18
4175.086,-19
4169.9647,-20
4164.6735,-21
4159.3115,-22
4154.1291,-23
