2022.8241,-28
2027.5419,-27
2032.2598,-26
2036.9368,-25
2041.5829,-24
2046.1326,-23
2050.7665,-22
2055.3083,-21
2059.8312,-20
2064.32,-19
2068.7526,-18
2073.2223,-17
2077.5132,-16
2081.9059,-15
2086.2344,-14
2090.5091,-13
2094.7651,-12
2098.995,-11
2103.1697,-10
2107.3301,-9
2111.4518,-8
2115.5281,-7
2119.5929,-6
2123.6094,-5
2127.5933,-4
2131.5283,-3
2135.455,-2
2139.3391,-1
2147.0001,1
2150.756,2
2154.5001,3
2158.2104,4
2161.8744,5
2165.5016,6
2169.1079,7
2172.6557,8
2176.1861,9
2179.6703,10
2183.1265,11
2186.5391,12
2189.9152,13
2193.2571,14
2196.5684,15
2199.838,16
2203.0649,17
2206.2538,18
2209.4082,19
2212.5259,20
2215.6065,21
2218.6442,22
2221.6504,23
2224.6154,24
2227.5326,25
2230.4225,26
2233.2733,27
2236.0805,28
2238.8581,29
