2036.9191,-25
2041.5904,-24
2046.1211,-23
2050.747,-22
2055.3088,-21
2059.8705,-20
2064.2802,-19
2068.7667,-18
2073.2086,-17
2077.5316,-16
2081.9052,-15
2086.2384,-14
2090.5142,-13
2094.7698,-12
2098.9943,-11
2103.1785,-10
2107.337,-9
2111.4571,-8
2115.5289,-7
2119.5971,-6
2123.6124,-5
2127.5941,-4
2131.5318,-3
2135.4499,-2
2139.3321,-1
2147.0022,1
2150.7536,2
2154.5002,3
2158.2074,4
2161.8757,5
2165.5032,6
2169.108,7
2172.6549,8
2176.1835,9
2179.6788,10
2183.128,11
2186.5415,12
2189.924,13
2193.2591,14
2196.5772,15
2199.8456,16
2203.0582,17
2206.2426,18
2209.4105,19
2212.5244,20
2215.6055,21
2218.6866,22
2221.7073,23
2224.6072,24
2227.5675,25
2230.4069,26
2233.2464,27
2236.2067,28
