2238.6834,29
2235.6931,28
2233.2689,27
2230.4215,26
2227.5420,25
2224.6188,24
2221.6475,23
2218.6340,22
2215.6135,21
2212.5196,20
2209.4056,19
2206.2552,18
2203.0667,17
2199.8368,16
2196.2685,15
2193.2584,14
2189.9158,13
2186.5382,12
2183.1269,11
2179.6708,10
2176.6708,9
2172.6569,8
2169.1063,7
2165.5018,6
2161.8741,5
2158.2094,4
2154.5002,3
2150.7539,2
2146.9996,1
2139.3349,-1
2135.4567,-2
2131.5321,-3
2127.5937,-4
2123.6106,-5
2119.5927,-6
2115.5281,-7
2111.4528,-8
2107.3339,-9
2103.1722,-10
2098.9938,-11
2094.7644,-12
2090.5096,-13
2086.2325,-14
2081.9023,-15
2077.5141,-16
2073.2187,-17
2068.7591,-18
2064.3189,-19
2059.8252,-20
2055.3062,-21
2050.7610,-22
2046.1416,-23
2041.5865,-24
2036.9559,-25
2032.2500,-26
